seqnames	start	end	width	strand	gene_id	SYMBOL	ishyper	p.value
chr10	131633496	131762091	128596	-	253738	EBF3	FALSE	0.00000224249614023417
chr10	131641563	131641638	76	-	100422873	MIR4297	FALSE	0.000000113148531823444
chr10	131862162	131909081	46920	-	387723	LINC00959	FALSE	0.00000224249614023417
chr10	131904273	131907101	2829	+	119437	CTAGE7P	FALSE	0.00000224249614023417
chr10	131934639	131982785	48147	+	10539	GLRX3	FALSE	0.00000224249614023417
chr10	132760851	132760931	81	-	100422867	MIR378C	FALSE	0.0000229012628410652
chr10	132890655	133109984	219330	-	256536	TCERG1L	FALSE	0.000000154097524292881
chr10	133604734	133622535	17802	-	399827	LINC01164	FALSE	0.0000119166956111387
chr10	133747960	133770053	22094	+	55844	PPP2R2D	FALSE	0.0000094290443186204
chr10	133781204	133795435	14232	-	664	BNIP3	FALSE	0.0000094290443186204
chr10	133918313	133998313	80001	+	282973	JAKMIP3	FALSE	0.000000829755900038597
chr10	134000414	134019280	18867	+	10570	DPYSL4	FALSE	0.000000829755900038597
chr10	134020996	134146063	125068	-	282974	STK32C	FALSE	0.00000979758525084532
chr10	134145614	134195010	49397	+	80313	LRRC27	FALSE	0.00000979758525084532
chr10	134210702	134231358	20657	+	170394	PWWP2B	FALSE	0.0000094290443186204
chr10	134258714	134261825	3112	+	170393	C10orf91	FALSE	0.0000094290443186204
chr10	134351353	134596984	245632	+	3632	INPP5A	FALSE	0.0000094290443186204
chr10	134598320	134599537	1218	-	84504	NKX6-2	FALSE	0.0000000107760506498519
chr10	134621896	134756089	134194	-	54777	TTC40	FALSE	0.000000154097524292881
chr10	134779038	134790001	10964	+	399829	LINC01168	FALSE	0.000000154097524292881
chr10	134884433	134945179	60747	+	84435	GPR123	FALSE	0.00000000862084051988149
chr10	134973971	135039916	65946	+	85442	KNDC1	FALSE	0.00000000862084051988149
chr10	135043778	135045062	1285	+	8433	UTF1	FALSE	0.00000000862084051988149
chr10	135051408	135055433	4026	+	27287	VENTX	FALSE	0.00000000862084051988149
chr10	135061015	135061124	110	-	574448	MIR202	FALSE	0.00000000862084051988149
chr10	135075920	135090407	14488	-	101	ADAM8	FALSE	0.00000000862084051988149
chr10	135092134	135125841	33708	-	10844	TUBGCP2	FALSE	0.00000000862084051988149
chr10	135122423	135126666	4244	+	118472	ZNF511	FALSE	0.00000000862084051988149
chr10	135122894	135166187	43294	+	118471	PRAP1	FALSE	0.00000000862084051988149
chr10	135138928	135150475	11548	-	50632	CALY	FALSE	0.0000119166956111387
chr10	135168658	135171529	2872	-	282969	FUOM	FALSE	0.0000119166956111387
chr10	135175987	135186908	10922	-	1892	ECHS1	FALSE	0.0000119166956111387
chr10	135185060	135185167	108	-	100500911	MIR3944	FALSE	0.0000119166956111387
chr10	135192741	135205198	12458	+	196743	PAOX	FALSE	0.0000119166956111387
chr10	135207621	135234174	26554	+	92170	MTG1	FALSE	0.0000119166956111387
chr10	135234170	135238121	3952	-	503542	SPRN	FALSE	0.0000119166956111387
chr11	126987	139152	12166	-	100133161	LINC01001	FALSE	0.00000161209717721784
chr11	193080	194573	1494	+	147199	SCGB1C1	FALSE	0.00000161209717721784
chr11	196761	200258	3498	+	113746	ODF3	FALSE	0.00000161209717721784
chr11	202924	207422	4499	-	51272	BET1L	FALSE	0.00000161209717721784
chr11	208530	215110	6581	+	60626	RIC8A	FALSE	0.00000161209717721784
chr11	215030	236931	21902	-	23410	SIRT3	FALSE	0.00000161209717721784
chr11	236808	252984	16177	+	5719	PSMD13	FALSE	0.00000161209717721784
chr11	278570	285388	6819	+	171389	NLRP6	FALSE	0.00000161209717721784
chr11	289138	295688	6551	+	80162	ATHL1	FALSE	0.00000161209717721784
chr11	298201	299526	1326	-	387733	IFITM5	FALSE	0.00000161209717721784
chr11	308107	309410	1304	+	10581	IFITM2	FALSE	0.00000161209717721784
chr11	313991	315272	1282	+	8519	IFITM1	FALSE	0.00000161209717721784
chr11	319673	320914	1242	-	10410	IFITM3	FALSE	0.00000161209717721784
chr11	369795	382117	12323	+	338707	B4GALNT4	FALSE	0.0000741564701520209
chr11	392599	404908	12310	+	11187	PKP3	FALSE	0.0000741564701520209
chr11	405716	417397	11682	-	59307	SIGIRR	FALSE	0.0000741564701520209
chr11	417930	442011	24082	-	338440	ANO9	FALSE	0.0000741564701520209
chr11	450280	491387	41108	+	81490	PTDSS2	FALSE	0.0000741564701520209
chr11	494512	507283	12772	-	6050	RNH1	FALSE	0.000105894633328497
chr11	532242	535550	3309	-	3265	HRAS	FALSE	0.000105894633328497
chr11	537522	554916	17395	+	115399	LRRC56	FALSE	0.000105894633328497
chr11	554850	560779	5930	-	256329	C11orf35	FALSE	0.000105894633328497
chr11	560971	564025	3055	+	8045	RASSF7	FALSE	0.000105894633328497
chr11	565657	568457	2801	-	100506211	MIR210HG	FALSE	0.000105894633328497
chr11	568089	568198	110	-	406992	MIR210	FALSE	0.000105894633328497
chr11	573808	575885	2078	-	143666	LOC143666	FALSE	0.000105894633328497
chr11	576483	612222	35740	+	57661	PHRF1	FALSE	0.000105894633328497
chr11	612555	615999	3445	-	3665	IRF7	FALSE	0.000105894633328497
chr11	616565	626078	9514	-	53841	CDHR5	FALSE	0.000105894633328497
chr11	644225	695740	51516	-	10522	DEAF1	FALSE	0.0000481258422022386
chr11	695591	705028	9438	+	283232	TMEM80	FALSE	0.0000481258422022386
chr11	706120	727727	21608	+	64787	EPS8L2	FALSE	0.0000481258422022386
chr11	747432	765024	17593	+	6888	TALDO1	FALSE	0.0000481258422022386
chr11	767223	777487	10265	-	347862	PDDC1	FALSE	0.0000481258422022386
chr11	779454	780755	1302	+	171391	NS3BP	FALSE	0.0000481258422022386
chr11	787110	790126	3017	-	51286	CEND1	FALSE	0.0000481258422022386
chr11	790475	798269	7795	-	79751	SLC25A22	FALSE	0.0000481258422022386
chr11	799179	805250	6072	-	55367	PIDD	FALSE	0.0000481258422022386
chr11	809936	812876	2941	+	6181	RPLP2	FALSE	0.0000481258422022386
chr11	811681	811814	134	+	619565	SNORA52	FALSE	0.0000481258422022386
chr11	818901	825571	6671	+	57104	PNPLA2	FALSE	0.0000481258422022386
chr11	826157	831991	5835	+	283229	EFCAB4A	FALSE	0.0000481258422022386
chr11	832952	838835	5884	+	977	CD151	FALSE	0.0000481258422022386
chr11	839721	842529	2809	-	5441	POLR2L	NA	0.0000481258422022386
chr11	842824	867116	24293	+	7106	TSPAN4	NA	0.0000481258422022386
chr11	867357	915058	47702	-	66005	CHID1	TRUE	0.0000481258422022387
chr11	925809	1012245	86437	+	161	AP2A2	TRUE	0.0000481258422022387
chr11	1012824	1036706	23883	-	4588	MUC6	NA	0.000000113148531823444
chr11	1074875	1104417	29543	+	4583	MUC2	NA	0.000000113148531823444
chr11	1151580	1283406	131827	+	727897	MUC5B	FALSE	0.000000113148531823444
chr11	1295598	1330892	35295	-	54472	TOLLIP	FALSE	0.000000154097524292881
chr11	1330938	1331937	1000	+	255512	TOLLIP-AS1	FALSE	0.000000154097524292881
chr11	1411129	1483919	72791	+	9024	BRSK2	FALSE	0.000000146554288837985
chr11	1490685	1785501	294817	-	81532	MOB2	FALSE	0.0000481258422022386
chr11	1686829	1689086	2258	+	387742	FAM99A	FALSE	0.0000481258422022386
chr11	1704500	1706859	2360	-	100132464	FAM99B	FALSE	0.0000481258422022386
chr11	1718425	1718985	561	+	440023	KRTAP5-6	FALSE	0.0000481258422022386
chr11	1753640	1771824	18185	-	402778	IFITM10	FALSE	0.0000481258422022386
chr11	1773982	1785222	11241	-	1509	CTSD	FALSE	0.0000481258422022386
chr11	1848709	1858750	10042	+	90019	SYT8	FALSE	0.000000829755900038597
chr11	1860233	1862910	2678	+	7136	TNNI2	FALSE	0.000000829755900038597
chr11	1874200	1913493	39294	+	4046	LSP1	FALSE	0.000000829755900038597
chr11	1880694	1880766	73	-	100423021	MIR4298	FALSE	0.000000829755900038597
chr11	1940799	1959936	19138	+	7140	TNNT3	FALSE	0.000000829755900038597
chr11	1968502	1977839	9338	+	6150	MRPL23	FALSE	0.000000829755900038597
chr11	2004439	2011150	6712	-	100133545	MRPL23-AS1	FALSE	0.000000829755900038597
chr11	2016406	2019065	2660	-	283120	H19	FALSE	0.000000829755900038597
chr11	2017989	2018061	73	-	100033819	MIR675	FALSE	0.000000829755900038597
chr11	2150342	2170833	20492	-	3481	IGF2	FALSE	0.000000829755900038597
chr11	2150342	2182439	32098	-	723961	INS-IGF2	FALSE	0.000000829755900038597
chr11	2155364	2155439	76	-	619552	MIR483	FALSE	0.000000829755900038597
chr11	2161758	2169896	8139	+	51214	IGF2-AS	FALSE	0.000000829755900038597
chr11	2181009	2182439	1431	-	3630	INS	FALSE	0.000000829755900038597
chr11	2185159	2193035	7877	-	7054	TH	FALSE	0.000000829755900038597
chr11	2194293	2194368	76	+	100616126	MIR4686	FALSE	0.000000829755900038597
chr11	2289728	2292182	2455	-	430	ASCL2	FALSE	0.00000224249614023417
chr11	2317507	2323143	5637	-	29125	C11orf21	FALSE	0.00000224249614023417
chr11	2323243	2339430	16188	+	10077	TSPAN32	FALSE	0.00000224249614023417
chr11	2398547	2418649	20103	+	975	CD81	FALSE	0.00000224249614023417
chr11	2421718	2425106	3389	+	10078	TSSC4	FALSE	0.00000224249614023417
chr11	2425746	2444275	18530	-	29850	TRPM5	FALSE	0.000000113148531823444
chr11	2466221	2870340	404120	+	3784	KCNQ1	FALSE	0.000000113148531823444
chr11	2629558	2721228	91671	-	10984	KCNQ1OT1	FALSE	0.0000279918691680552
chr11	2891263	2893336	2074	+	55539	KCNQ1DN	FALSE	0.000000829755900038597
chr11	2904448	2906995	2548	-	1028	CDKN1C	FALSE	0.000000829755900038597
chr11	2909327	2925175	15849	-	5003	SLC22A18AS	FALSE	0.000000829755900038597
chr11	2920951	2946476	25526	+	5002	SLC22A18	FALSE	0.000000829755900038597
chr11	2949503	2950650	1148	-	7262	PHLDA2	FALSE	0.000140015381303655
chr11	3022152	3078681	56530	-	833	CARS	FALSE	0.0000481258422022386
chr11	3108346	3187969	79624	-	114879	OSBPL5	FALSE	0.0000481258422022386
chr11	3239174	3240043	870	-	386746	MRGPRG	FALSE	0.0000481258422022386
chr11	3239562	3244361	4800	+	283303	MRGPRG-AS1	FALSE	0.0000481258422022386
chr11	3249041	3253616	4576	-	116534	MRGPRE	FALSE	0.0000481258422022386
chr11	6416355	6440644	24290	-	322	APBB1	FALSE	0.000140015381303655
chr11	6452268	6462254	9987	-	3263	HPX	FALSE	0.0000656929599716272
chr11	6469843	6495689	25847	-	10612	TRIM3	FALSE	0.0000656929599716272
chr11	6495913	6502709	6797	-	23647	ARFIP2	FALSE	0.0000656929599716272
chr11	6502677	6505911	3235	+	26515	TIMM10B	FALSE	0.0000656929599716272
chr11	6518526	6593254	74729	+	144132	DNHD1	FALSE	0.0000656929599716272
chr11	6621144	6624880	3737	-	23378	RRP8	FALSE	0.0000656929599716272
chr11	6624964	6632099	7136	+	3611	ILK	FALSE	0.0000656929599716272
chr11	6632048	6633475	1428	-	6881	TAF10	FALSE	0.0000656929599716272
chr11	6633997	6640692	6696	-	1200	TPP1	FALSE	0.0000656929599716272
chr11	8127597	8190590	62994	-	79608	RIC3	TRUE	0.0000954219285044386
chr11	11862970	11980872	117903	+	55031	USP47	TRUE	0.0000386666249417985
chr11	14899556	14913751	14196	-	120227	CYP2R1	TRUE	0.00000477109642522193
chr11	14988215	14993832	5618	-	796	CALCA	TRUE	0.00000477109642522193
chr11	15987995	16760190	772196	-	55553	SOX6	TRUE	0.000105894633328497
chr11	16760148	16779901	19754	+	10944	C11orf58	TRUE	0.000105894633328497
chr11	17406796	17410878	4083	-	3767	KCNJ11	TRUE	0.000105894633328497
chr11	17414432	17498449	84018	-	6833	ABCC8	TRUE	0.000105894633328497
chr11	17515442	17565963	50522	-	10083	USH1C	TRUE	0.000105894633328497
chr11	17568920	17667491	98572	+	340990	OTOG	TRUE	0.000105894633328497
chr11	17809597	18034637	225041	-	26297	SERGEF	TRUE	0.0000954219285044386
chr11	18042084	18062335	20252	-	7166	TPH1	TRUE	0.0000954219285044386
chr11	18101890	18127638	25749	-	113174	SAAL1	TRUE	0.0000954219285044386
chr11	18134019	18137679	3661	-	6290	SAA3P	TRUE	0.0000954219285044386
chr11	18142502	18160027	17526	+	117195	MRGPRX3	TRUE	0.0000954219285044386
chr11	18194384	18195827	1444	+	117196	MRGPRX4	TRUE	0.0000481258422022387
chr11	18230685	18235111	4427	+	494141	LOC494141	TRUE	0.0000481258422022387
chr11	18252902	18270221	17320	-	100528017	SAA2-SAA4	TRUE	0.0000481258422022387
chr11	18252902	18258384	5483	-	6291	SAA4	TRUE	0.0000481258422022387
chr11	18259780	18270221	10442	-	6289	SAA2	TRUE	0.0000481258422022387
chr11	18287808	18291523	3716	+	6288	SAA1	TRUE	0.0000481258422022387
chr11	18300217	18343721	43505	-	11234	HPS5	TRUE	0.0000481258422022387
chr11	18343816	18388590	44775	+	2965	GTF2H1	TRUE	0.0000481258422022387
chr11	20620946	20676610	55665	+	9152	SLC6A5	TRUE	0.0000229012628410652
chr11	20691117	21597229	906113	+	4745	NELL1	TRUE	0.0000229012628410652
chr11	22644079	22647387	3309	-	2188	FANCF	TRUE	0.000140015381303655
chr11	22688160	22834547	146388	+	2620	GAS2	TRUE	0.000140015381303655
chr11	27015628	27018632	3005	+	387758	FIBIN	TRUE	0.00000224249614023417
chr11	27062509	27149354	86846	+	8424	BBOX1	TRUE	0.00000224249614023417
chr11	30031288	30038577	7290	-	3739	KCNA4	TRUE	0.000105894633328497
chr11	30252563	30256824	4262	+	2488	FSHB	FALSE	0.00000161209717721784
chr11	30344649	30359165	14517	+	120534	ARL14EP	FALSE	0.00000161209717721784
chr11	30406040	30607930	201891	-	744	MPPED2	TRUE	0.000000146554288837985
chr11	32409322	32457081	47760	-	7490	WT1	TRUE	0.0000954219285044386
chr11	32457285	32461620	4336	+	51352	WT1-AS	TRUE	0.0000954219285044386
chr11	32605313	32624037	18725	+	10480	EIF3M	FALSE	0.00000979758525084532
chr11	33278218	33378568	100351	+	10114	HIPK3	TRUE	0.0000954219285044386
chr11	34127111	34168458	41348	+	55226	NAT10	FALSE	0.000000154097524292881
chr11	34172534	34379555	207022	-	25841	ABTB2	TRUE	0.00000144399078708015
chr11	34460472	34493607	33136	+	847	CAT	NA	0.00000144399078708015
chr11	34500342	34535347	35006	-	2001	ELF5	FALSE	0.0000954219285044384
chr11	34896714	34937939	41226	-	51074	APIP	TRUE	0.000105894633328497
chr11	34937677	35017675	79999	+	8050	PDHX	TRUE	0.000105894633328497
chr11	43581206	43581303	98	+	100313777	MIR670	FALSE	0.0000119166956111387
chr11	43602944	43603033	90	+	406918	MIR129-2	FALSE	0.0000119166956111387
chr11	44282278	44331716	49439	-	60529	ALX4	TRUE	0.0000279918691680553
chr11	44587141	44641315	54175	+	3732	CD82	FALSE	0.0000656929599716272
chr11	45868669	45904799	36131	+	1408	CRY2	FALSE	0.0000954219285044384
chr11	45907047	45928016	20970	+	9479	MAPK8IP1	FALSE	0.0000954219285044384
chr11	45928086	45928833	748	-	143678	C11orf94	FALSE	0.0000954219285044384
chr11	45931220	45939674	8455	-	9409	PEX16	FALSE	0.0000954219285044384
chr11	45943196	45950647	7452	+	120071	GYLTL1B	FALSE	0.0000954219285044384
chr11	45950870	46142985	192116	-	51317	PHF21A	TRUE	0.0000386666249417985
chr11	46299228	46342972	43745	+	90993	CREB3L1	TRUE	0.0000386666249417985
chr11	46765084	46867859	102776	-	9793	CKAP5	FALSE	0.000105894633328497
chr11	46867962	46895967	28006	+	100507401	LRP4-AS1	FALSE	0.000105894633328497
chr11	46878268	46940173	61906	-	4038	LRP4	FALSE	0.000105894633328497
chr11	46958240	47185931	227692	+	79096	C11orf49	FALSE	0.000105894633328497
chr11	48238362	48239291	930	+	119765	OR4B1	NA	0.0000481258422022387
chr11	57144242	57148623	4382	-	10394	PRG3	FALSE	0.0000656929599716272
chr11	57154834	57191532	36699	-	5553	PRG2	FALSE	0.0000656929599716272
chr11	57174427	57195053	20627	-	29015	SLC43A3	FALSE	0.0000656929599716272
chr11	57228339	57244384	16046	+	349667	RTN4RL2	FALSE	0.0000656929599716272
chr11	57252004	57283192	31189	-	8501	SLC43A1	FALSE	0.0000656929599716272
chr11	57295936	57298232	2297	-	26519	TIMM10	FALSE	0.0000656929599716272
chr11	57310114	57317747	7634	+	219537	SMTNL1	FALSE	0.0000656929599716272
chr11	57319128	57335803	16676	-	9246	UBE2L6	FALSE	0.0000656929599716272
chr11	58294344	58345693	51350	-	9404	LPXN	TRUE	0.0000279918691680553
chr11	58346587	58393205	46619	+	386607	ZFP91-CNTF	TRUE	0.0000279918691680553
chr11	58346587	58389023	42437	+	80829	ZFP91	TRUE	0.0000279918691680553
chr11	58390146	58393205	3060	+	1270	CNTF	TRUE	0.0000279918691680553
chr11	58476230	58499447	23218	-	10249	GLYAT	TRUE	0.000000829755900038597
chr11	58601540	58611997	10458	-	219970	GLYATL2	TRUE	0.000000829755900038597
chr11	58695102	58724543	29442	+	92292	GLYATL1	TRUE	0.000000829755900038597
chr11	59224434	59225378	945	+	219983	OR4D6	TRUE	0.000000448283707033838
chr11	59244903	59245838	936	+	390197	OR4D10	TRUE	0.000000448283707033838
chr11	59271049	59271984	936	+	219986	OR4D11	TRUE	0.000000448283707033838
chr11	59282386	59283330	945	+	390199	OR4D9	TRUE	0.000000448283707033838
chr11	59341871	59383617	41747	-	5007	OSBP	TRUE	0.000000448283707033838
chr11	59362550	59362631	82	-	100422880	MIR3162	TRUE	0.000000448283707033838
chr11	59404192	59436511	32320	-	219988	PATL1	FALSE	0.000105894633328497
chr11	59480389	59481318	930	-	390201	OR10V1	FALSE	0.000105894633328497
chr11	59516285	59517054	770	+	81343	OR10V2P	FALSE	0.000105894633328497
chr11	59522532	59573355	50824	+	6809	STX3	FALSE	0.000105894633328497
chr11	59573608	59578345	4738	-	54948	MRPL16	FALSE	0.000105894633328497
chr11	59596746	59612974	16229	-	2694	GIF	FALSE	0.000105894633328497
chr11	60970984	60980350	9367	+	643834	PGA3	FALSE	0.0000386666249417986
chr11	60989821	60999179	9359	+	643847	PGA4	FALSE	0.0000386666249417986
chr11	61008644	61018929	10286	+	5222	PGA5	FALSE	0.0000386666249417986
chr11	61025758	61062788	37031	-	220001	VWCE	FALSE	0.0000386666249417986
chr11	61066919	61110047	43129	-	1642	DDB1	FALSE	0.0000386666249417986
chr11	61100654	61116231	15578	+	26007	DAK	FALSE	0.0000386666249417986
chr11	61116220	61129755	13536	-	220002	CYB561A3	FALSE	0.0000386666249417986
chr11	61129473	61136975	7503	+	51524	TMEM138	FALSE	0.0000386666249417986
chr11	61170120	61197464	27345	-	79869	CPSF7	FALSE	0.0000094290443186204
chr11	61197597	61214239	16643	+	54949	SDHAF2	FALSE	0.0000094290443186204
chr11	61248585	61258400	9816	+	220004	PPP1R32	FALSE	0.0000094290443186204
chr11	61276068	61276129	62	+	100616470	MIR4488	FALSE	0.0000094290443186204
chr11	61276272	61278490	2219	+	390205	LRRC10B	FALSE	0.0000094290443186204
chr11	61281188	61348344	67157	-	9066	SYT7	FALSE	0.0000094290443186204
chr11	61447905	61514474	66570	+	747	DAGLA	FALSE	0.0000656929599716272
chr11	61520121	61555989	35869	+	745	MYRF	FALSE	0.0000656929599716272
chr11	61521501	61525136	3636	-	26070	DKFZP434K028	FALSE	0.0000656929599716272
chr11	61556602	61560085	3484	-	746	TMEM258	FALSE	0.0000656929599716272
chr11	61559967	61560033	67	-	693196	MIR611	FALSE	0.0000656929599716272
chr11	61560109	61564714	4606	+	2237	FEN1	FALSE	0.0000656929599716272
chr11	61567097	61584529	17433	-	3992	FADS1	FALSE	0.0000656929599716272
chr11	61582633	61582712	80	-	100302263	MIR1908	FALSE	0.0000656929599716272
chr11	61583728	61634825	51098	+	9415	FADS2	FALSE	0.0000656929599716272
chr11	61891445	61920635	29191	+	3619	INCENP	FALSE	0.0000481258422022386
chr11	61957710	61961009	3300	+	10648	SCGB1D1	FALSE	0.0000481258422022386
chr11	61976140	61981411	5272	+	4246	SCGB2A1	FALSE	0.0000481258422022386
chr11	62009724	62012280	2557	+	10647	SCGB1D2	FALSE	0.0000481258422022386
chr11	62037630	62040628	2999	+	4250	SCGB2A2	FALSE	0.0000481258422022386
chr11	62104774	62160887	56114	+	80150	ASRGL1	FALSE	0.000000829755900038597
chr11	62186507	62190678	4172	+	7356	SCGB1A1	FALSE	0.000000829755900038597
chr11	62342517	62359109	16593	-	64852	TUT1	FALSE	0.000000829755900038597
chr11	62360675	62369312	8638	-	9219	MTA2	FALSE	0.000000829755900038597
chr11	62369691	62380237	10547	-	256364	EML3	FALSE	0.000000829755900038597
chr11	62380213	62382592	2380	+	6094	ROM1	FALSE	0.000000829755900038597
chr11	62382768	62389647	6880	-	26229	B3GAT3	FALSE	0.000000829755900038597
chr11	62392298	62414198	21901	-	23193	GANAB	FALSE	0.000000829755900038597
chr11	62414320	62420774	6455	-	80789	INTS5	FALSE	0.000000829755900038597
chr11	62430289	62439241	8953	-	79081	C11orf48	FALSE	0.000000829755900038597
chr11	62432779	62435954	3176	+	751071	METTL12	FALSE	0.000000829755900038597
chr11	62432894	62433042	149	+	692158	SNORA57	FALSE	0.000000829755900038597
chr11	62439126	62441162	2037	+	790955	C11orf83	FALSE	0.000000829755900038597
chr11	62443972	62446545	2574	-	51035	UBXN1	FALSE	0.000000829755900038597
chr11	62453874	62457371	3498	-	221091	LRRN4CL	FALSE	0.000000829755900038597
chr11	62457734	62494857	37124	-	100534595	HNRNPUL2-BSCL2	FALSE	0.000000829755900038597
chr11	62457734	62477091	19358	-	26580	BSCL2	FALSE	0.000000829755900038597
chr11	62475066	62476678	1613	+	2785	GNG3	FALSE	0.000000829755900038597
chr11	62480097	62494857	14761	-	221092	HNRNPUL2	FALSE	0.000000829755900038597
chr11	62495584	62506108	10525	+	283237	TTC9C	FALSE	0.000000829755900038597
chr11	62518435	62521656	3222	-	79842	ZBTB3	FALSE	0.000000829755900038597
chr11	62529011	62534187	5177	+	5436	POLR2G	FALSE	0.000000829755900038597
chr11	62538775	62554813	16039	+	10629	TAF6L	FALSE	0.000000829755900038597
chr11	62554874	62557872	2999	+	374395	TMEM179B	FALSE	0.0000229012628410652
chr11	62557787	62559486	1700	-	79064	TMEM223	FALSE	0.0000229012628410652
chr11	62559598	62572964	13367	-	10482	NXF1	FALSE	0.0000229012628410652
chr11	62574332	62599563	25232	-	6811	STX5	FALSE	0.0000954219285044384
chr11	62600383	62609281	8899	-	54663	WDR74	FALSE	0.0000954219285044384
chr11	62619460	62623360	3901	-	23642	SNHG1	FALSE	0.0000954219285044384
chr11	62620382	62620507	126	-	9304	SNORD22	FALSE	0.0000954219285044384
chr11	62620798	62620865	68	-	9298	SNORD31	FALSE	0.0000954219285044384
chr11	62621135	62621204	70	-	9299	SNORD30	FALSE	0.0000954219285044384
chr11	62621376	62621440	65	-	9297	SNORD29	FALSE	0.0000954219285044384
chr11	62622093	62622167	75	-	9300	SNORD28	FALSE	0.0000954219285044384
chr11	62622484	62622555	72	-	9301	SNORD27	FALSE	0.0000954219285044384
chr11	62622764	62622838	75	-	9302	SNORD26	FALSE	0.0000954219285044384
chr11	62623037	62623103	67	-	9303	SNORD25	FALSE	0.0000954219285044384
chr11	62623484	62656355	32872	+	6520	SLC3A2	FALSE	0.0000954219285044384
chr11	62676151	62689012	12862	-	1128	CHRM1	TRUE	0.000140015381303655
chr11	62744069	62752495	8427	-	9356	SLC22A6	TRUE	0.000140015381303655
chr11	62756626	62783317	26692	-	9376	SLC22A8	TRUE	0.000140015381303655
chr11	63678693	63684316	5624	-	283248	RCOR2	FALSE	0.00000477109642522193
chr11	63706442	63724446	18005	+	79829	NAA40	FALSE	0.00000477109642522193
chr11	63742079	63744015	1937	+	1351	COX8A	FALSE	0.00000477109642522193
chr11	63753325	63765892	12568	+	55611	OTUB1	FALSE	0.00000477109642522193
chr11	63766030	63933585	167556	-	28992	MACROD1	NA	0.000000154097524292881
chr11	63871362	63886645	15284	+	23769	FLRT1	FALSE	0.000000154097524292881
chr11	63953587	63972020	18434	+	10963	STIP1	NA	0.000000154097524292881
chr11	63974152	63991363	17212	+	83706	FERMT3	NA	0.000000154097524292881
chr11	63991271	63993726	2456	-	83707	TRPT1	NA	0.000000154097524292881
chr11	63993730	63997488	3759	+	84304	NUDT22	NA	0.000000154097524292881
chr11	63997753	64001753	4001	+	3338	DNAJC4	NA	0.000000154097524292881
chr11	64002056	64006736	4681	+	7423	VEGFB	NA	0.000000154097524292881
chr11	64008413	64011607	3195	+	2286	FKBP2	TRUE	0.0000656929599716273
chr11	64011951	64014413	2463	-	26472	PPP1R14B	TRUE	0.0000656929599716273
chr11	64018995	64036924	17930	+	5331	PLCB3	TRUE	0.0000656929599716273
chr11	64037300	64052176	14877	-	572	BAD	TRUE	0.0000656929599716273
chr11	64051811	64056972	5162	+	56834	GPR137	TRUE	0.0000656929599716273
chr11	64058793	64072239	13447	+	50801	KCNK4	TRUE	0.0000656929599716273
chr11	64066818	64072239	5422	+	25858	TEX40	TRUE	0.0000656929599716273
chr11	64073044	64084210	11167	+	2101	ESRRA	TRUE	0.0000656929599716273
chr11	64084165	64085033	869	-	51504	TRMT112	TRUE	0.0000656929599716273
chr11	64085560	64089295	3736	+	25824	PRDX5	TRUE	0.0000656929599716273
chr11	64107690	64125006	17317	+	283234	CCDC88B	TRUE	0.0000656929599716273
chr11	64126625	64139687	13063	+	8986	RPS6KA4	TRUE	0.0000656929599716273
chr11	64136074	64136175	102	+	100302280	MIR1237	TRUE	0.0000656929599716273
chr11	64216529	64219128	2600	+	100996455	LOC100996455	TRUE	0.0000656929599716273
chr11	65306030	65326253	20224	-	4054	LTBP3	FALSE	0.00000979758525084532
chr11	65336691	65337884	1194	-	254100	SSSCA1-AS1	FALSE	0.00000979758525084532
chr11	65337943	65339239	1297	+	10534	SSSCA1	FALSE	0.00000979758525084532
chr11	65339820	65341669	1850	+	23625	FAM89B	FALSE	0.00000979758525084532
chr11	65343509	65360116	16608	+	254102	EHBP1L1	FALSE	0.00000979758525084532
chr11	65360326	65363467	3142	-	10089	KCNK7	FALSE	0.00000979758525084532
chr11	65365226	65381720	16495	-	4296	MAP3K11	FALSE	0.00000979758525084532
chr11	65383783	65404910	21128	+	399909	PCNXL3	FALSE	0.00000979758525084532
chr11	65403781	65403840	60	+	100616292	MIR4690	FALSE	0.00000979758525084532
chr11	65405578	65418391	12814	+	6494	SIPA1	FALSE	0.00000979758525084532
chr11	65416663	65416724	62	+	100616284	MIR4489	FALSE	0.00000979758525084532
chr11	65421067	65430443	9377	-	5970	RELA	FALSE	0.00000979758525084532
chr11	65479473	65487077	7605	+	10524	KAT5	FALSE	0.00000979758525084532
chr11	65485144	65488409	3266	-	84153	RNASEH2C	FALSE	0.00000979758525084532
chr11	66024765	66035332	10568	+	64837	KLC2	FALSE	0.00000144399078708015
chr11	66036056	66044963	8908	+	81876	RAB1B	FALSE	0.00000144399078708015
chr11	66045672	66051685	6014	+	254263	CNIH2	FALSE	0.00000144399078708015
chr11	66052051	66056638	4588	-	10897	YIF1A	FALSE	0.00000144399078708015
chr11	66059373	66064135	4763	+	256472	TMEM151A	FALSE	0.00000144399078708015
chr11	66081958	66084515	2558	-	57124	CD248	FALSE	0.00000144399078708015
chr11	66099542	66104311	4770	-	9610	RIN1	NA	0.00000144399078708015
chr11	66104804	66112582	7779	-	25855	BRMS1	NA	0.00000144399078708015
chr11	66112843	66115161	2319	-	11041	B3GNT1	NA	0.00000144399078708015
chr11	66129992	66139645	9654	-	3177	SLC29A2	NA	0.00000144399078708015
