"seqnames"	"start"	"end"	"width"	"strand"	"gene_id"	"SYMBOL"	"ishyper"	"p.value"
"chr11"	12308447	12380691	72245	"+"	84953	"MICALCL"	TRUE	0.00418765949093764
"chr11"	12695969	12966284	270316	"+"	7003	"TEAD1"	FALSE	0.00984427141268073
"chr11"	13409556	13484838	75283	"-"	84280	"BTBD10"	TRUE	0.00418765949093764
"chr11"	14899556	14913751	14196	"-"	120227	"CYP2R1"	FALSE	0.0142313007719014
"chr11"	15987995	16760190	772196	"-"	55553	"SOX6"	TRUE	0.000105894633328497
"chr11"	16760148	16779901	19754	"+"	10944	"C11orf58"	TRUE	0.000105894633328497
"chr11"	17099277	17229530	130254	"-"	5286	"PIK3C2A"	TRUE	0.023895385841666
"chr11"	17414432	17498449	84018	"-"	6833	"ABCC8"	TRUE	0.000105894633328497
"chr11"	18042084	18062335	20252	"-"	7166	"TPH1"	TRUE	0.0296770969354032
"chr11"	18101890	18127638	25749	"-"	113174	"SAAL1"	TRUE	9.54219285044386e-05
"chr11"	18134019	18137679	3661	"-"	6290	"SAA3P"	TRUE	9.54219285044386e-05
"chr11"	18230685	18235111	4427	"+"	494141	"LOC494141"	TRUE	0.000354424305873628
"chr11"	18252902	18270221	17320	"-"	100528017	"SAA2-SAA4"	TRUE	4.81258422022387e-05
"chr11"	18259780	18270221	10442	"-"	6289	"SAA2"	TRUE	4.81258422022387e-05
"chr11"	18287808	18291523	3716	"+"	6288	"SAA1"	TRUE	4.81258422022387e-05
"chr11"	18749475	18814268	64794	"-"	84867	"PTPN5"	TRUE	0.00830320726733409
"chr11"	19372271	20143147	770877	"+"	89797	"NAV2"	FALSE	0.0282395620802674
"chr11"	19532440	19545625	13186	"-"	399876	"NAV2-AS4"	FALSE	0.0294333275832327
"chr11"	19732480	19736218	3739	"-"	100126784	"LOC100126784"	TRUE	0.0204115684093437
"chr11"	22359667	22401046	41380	"+"	57084	"SLC17A6"	TRUE	0.0467817777328344
"chr11"	27015628	27018632	3005	"+"	387758	"FIBIN"	TRUE	2.24249614023417e-06
"chr11"	27062509	27149354	86846	"+"	8424	"BBOX1"	TRUE	0.00314399251986909
"chr11"	27387508	27494334	106827	"-"	55366	"LGR4"	FALSE	0.00345986281053023
"chr11"	30031288	30038577	7290	"-"	3739	"KCNA4"	TRUE	0.000105894633328497
"chr11"	30252563	30256824	4262	"+"	2488	"FSHB"	FALSE	1.61209717721784e-06
"chr11"	30406040	30607930	201891	"-"	744	"MPPED2"	FALSE	0.00472908706936853
"chr11"	31453949	31531169	77221	"-"	196294	"IMMP1L"	TRUE	0.00119618203232349
"chr11"	31531297	31805329	274033	"+"	26610	"ELP4"	TRUE	0.00119618203232349
"chr11"	31806340	31839509	33170	"-"	5080	"PAX6"	NA	0.000468385351916073
"chr11"	31838114	31908587	70474	"+"	440034	"DKFZp686K1684"	NA	0.000468385351916073
"chr11"	31838114	32127272	289159	"+"	5954	"RCN1"	NA	0.000468385351916073
"chr11"	32409322	32457081	47760	"-"	7490	"WT1"	TRUE	9.54219285044386e-05
"chr11"	32457285	32461620	4336	"+"	51352	"WT1-AS"	TRUE	9.54219285044386e-05
"chr11"	32914792	33014862	100071	"+"	79832	"QSER1"	TRUE	0.010792220113852
"chr11"	33060963	33127488	66526	"+"	55346	"TCP11L1"	TRUE	0.00035806876620341
"chr11"	33097696	33101000	3305	"+"	283267	"LINC00294"	FALSE	0.010792220113852
"chr11"	34073230	34124157	50928	"+"	4076	"CAPRIN1"	NA	0.0112513606919155
"chr11"	34172534	34379555	207022	"-"	25841	"ABTB2"	TRUE	1.44399078708015e-06
"chr11"	34500342	34535347	35006	"-"	2001	"ELF5"	FALSE	9.54219285044384e-05
"chr11"	35160417	35253949	93533	"+"	960	"CD44"	FALSE	0.0294333275832327
"chr11"	35965612	36252841	287230	"+"	143458	"LDLRAD3"	TRUE	0.0142313007719015
"chr11"	43702143	43878169	176027	"+"	51144	"HSD17B12"	TRUE	0.023895385841666
"chr11"	43918853	43921424	2572	"+"	729799	"SEC14L1P1"	TRUE	0.0467817777328344
"chr11"	43964106	43965433	1328	"+"	387763	"C11orf96"	TRUE	0.00187842295860867
"chr11"	44069531	44081527	11997	"+"	390110	"ACCSL"	FALSE	0.0294333275832327
"chr11"	44087475	44105569	18095	"+"	84680	"ACCS"	TRUE	0.023895385841666
"chr11"	44282278	44331716	49439	"-"	60529	"ALX4"	NA	0.000354424305873628
"chr11"	44953899	44972857	18959	"-"	9537	"TP53I11"	FALSE	0.0381768793022843
"chr11"	45825623	45834567	8945	"+"	55343	"SLC35C1"	NA	0.000204202926999499
"chr11"	45928086	45928833	748	"-"	143678	"C11orf94"	FALSE	0.00830320726733409
"chr11"	45931220	45939674	8455	"-"	9409	"PEX16"	FALSE	9.54219285044384e-05
"chr11"	45943196	45950647	7452	"+"	120071	"GYLTL1B"	FALSE	9.54219285044384e-05
"chr11"	46299228	46342972	43745	"+"	90993	"CREB3L1"	TRUE	0.023895385841666
"chr11"	46402334	46405387	3054	"+"	4192	"MDK"	TRUE	0.023895385841666
"chr11"	46406640	46408107	1468	"-"	1132	"CHRM4"	TRUE	0.023895385841666
"chr11"	46417962	46615619	197658	"-"	55626	"AMBRA1"	TRUE	0.0282395620802674
"chr11"	46958240	47185931	227692	"+"	79096	"C11orf49"	TRUE	0.023895385841666
"chr11"	47185849	47198676	12828	"-"	84364	"ARFGAP2"	NA	0.0105626498248202
"chr11"	47352957	47374253	21297	"-"	4607	"MYBPC3"	FALSE	0.000354424305873628
"chr11"	47376409	47400127	23719	"-"	6688	"SPI1"	TRUE	0.0037214552116731
"chr11"	47377001	47438051	61051	"+"	91252	"SLC39A13"	FALSE	0.000354424305873628
"chr11"	47459308	47470730	11423	"-"	5913	"RAPSN"	TRUE	0.0467817777328344
"chr11"	47487489	47574792	87304	"-"	10658	"CELF1"	NA	0.023895385841666
"chr11"	47586982	47595013	8032	"+"	114971	"PTPMT1"	NA	0.023895385841666
"chr11"	47586982	47606115	19134	"+"	4722	"NDUFS3"	NA	0.023895385841666
"chr11"	47638858	47664206	25349	"-"	23788	"MTCH2"	FALSE	0.0142313007719014
"chr11"	47681143	47736928	55786	"-"	79841	"AGBL2"	TRUE	0.0300982573229515
"chr11"	47738069	47788993	50925	"-"	23360	"FNBP4"	TRUE	0.0296770969354032
"chr11"	49168187	49230222	62036	"-"	2346	"FOLH1"	TRUE	0.00119618203232349
"chr11"	55563032	55563976	945	"+"	219436	"OR5D14"	TRUE	0.00314399251986909
"chr11"	55578943	55579878	936	"+"	219437	"OR5L1"	TRUE	0.00314399251986909
"chr11"	56019676	56020698	1023	"+"	390154	"OR5T3"	TRUE	0.0282395620802674
"chr11"	56184734	56185708	975	"-"	219479	"OR5R1"	TRUE	0.0112513606919155
"chr11"	56309816	56310733	918	"-"	219487	"OR5M11"	TRUE	0.0467817777328344
"chr11"	56408965	56409915	951	"-"	338675	"OR5AP2"	FALSE	0.0381768793022844
"chr11"	56949221	56959188	9968	"+"	219527	"LRRC55"	FALSE	0.010792220113852
"chr11"	57144242	57148623	4382	"-"	10394	"PRG3"	FALSE	0.00185663809461493
"chr11"	57174427	57195053	20627	"-"	29015	"SLC43A3"	FALSE	0.0119883606583805
"chr11"	57228339	57244384	16046	"+"	349667	"RTN4RL2"	FALSE	6.56929599716272e-05
"chr11"	57412560	57417417	4858	"-"	219539	"YPEL4"	FALSE	0.0112513606919155
"chr11"	57425216	57429337	4122	"+"	10978	"CLP1"	FALSE	0.0112513606919155
"chr11"	57435474	57468659	33186	"+"	25921	"ZDHHC5"	FALSE	0.0112513606919155
"chr11"	57508722	57510883	2162	"+"	280636	"C11orf31"	TRUE	0.00510917561746985
"chr11"	57510986	57519253	8268	"-"	643376	"BTBD18"	TRUE	0.00510917561746985
"chr11"	57520715	57586652	65938	"+"	1500	"CTNND1"	TRUE	0.00510917561746985
"chr11"	57982217	57983194	978	"+"	219959	"OR1S1"	TRUE	0.000204202926999498
"chr11"	57995354	57996390	1037	"-"	219960	"OR10Q1"	TRUE	0.000204202926999498
"chr11"	58910318	58922511	12194	"+"	63901	"FAM111A"	TRUE	0.00830320726733409
"chr11"	59362550	59362631	82	"-"	100422880	"MIR3162"	FALSE	0.0366365204494527
"chr11"	59404192	59436511	32320	"-"	219988	"PATL1"	TRUE	0.00345986281053022
"chr11"	59516285	59517054	770	"+"	81343	"OR10V2P"	FALSE	0.000105894633328497
"chr11"	59522532	59573355	50824	"+"	6809	"STX3"	FALSE	0.000105894633328497
"chr11"	60658020	60674061	16042	"-"	27339	"PRPF19"	FALSE	0.0112513606919155
"chr11"	60681371	60690915	9545	"+"	79073	"TMEM109"	FALSE	0.0112513606919155
"chr11"	61025758	61062788	37031	"-"	220001	"VWCE"	TRUE	0.0105626498248202
"chr11"	61170120	61197464	27345	"-"	79869	"CPSF7"	FALSE	0.0296770969354032
"chr11"	61197597	61214239	16643	"+"	54949	"SDHAF2"	FALSE	0.0296770969354032
"chr11"	61248585	61258400	9816	"+"	220004	"PPP1R32"	FALSE	0.0282395620802674
"chr11"	61276068	61276129	62	"+"	100616470	"MIR4488"	FALSE	9.4290443186204e-06
"chr11"	61276272	61278490	2219	"+"	390205	"LRRC10B"	FALSE	9.4290443186204e-06
"chr11"	61382508	61406921	24414	"+"	113157	"RPLP0P2"	FALSE	0.0294333275832327
"chr11"	61520121	61555989	35869	"+"	745	"MYRF"	NA	0.0045172988803166
"chr11"	61521501	61525136	3636	"-"	26070	"DKFZP434K028"	NA	0.0045172988803166
"chr11"	61556602	61560085	3484	"-"	746	"TMEM258"	FALSE	0.00119618203232349
"chr11"	61559967	61560033	67	"-"	693196	"MIR611"	FALSE	0.00119618203232349
"chr11"	61560109	61564714	4606	"+"	2237	"FEN1"	FALSE	0.00119618203232349
"chr11"	61567097	61584529	17433	"-"	3992	"FADS1"	FALSE	0.0454385710370622
"chr11"	61582633	61582712	80	"-"	100302263	"MIR1908"	NA	0.00472908706936853
"chr11"	61583728	61634825	51098	"+"	9415	"FADS2"	NA	0.00472908706936853
"chr11"	61717356	61731935	14580	"+"	7439	"BEST1"	TRUE	0.0358963480136763
"chr11"	61731757	61735132	3376	"-"	2495	"FTH1"	TRUE	0.0358963480136763
"chr11"	62186507	62190678	4172	"+"	7356	"SCGB1A1"	NA	8.29755900038597e-07
"chr11"	62201014	62314332	113319	"-"	79026	"AHNAK"	FALSE	0.010792220113852
"chr11"	62327073	62342401	15329	"-"	1937	"EEF1G"	FALSE	0.00119618203232349
"chr11"	62360675	62369312	8638	"-"	9219	"MTA2"	FALSE	0.0282395620802674
"chr11"	62369691	62380237	10547	"-"	256364	"EML3"	NA	0.0282395620802674
"chr11"	62380213	62382592	2380	"+"	6094	"ROM1"	NA	0.0282395620802674
"chr11"	62382768	62389647	6880	"-"	26229	"B3GAT3"	NA	0.00110467127140242
"chr11"	62392298	62414198	21901	"-"	23193	"GANAB"	TRUE	0.0358963480136763
"chr11"	62430289	62439241	8953	"-"	79081	"C11orf48"	FALSE	8.29755900038597e-07
"chr11"	62439126	62441162	2037	"+"	790955	"C11orf83"	FALSE	8.29755900038597e-07
"chr11"	62443972	62446545	2574	"-"	51035	"UBXN1"	NA	8.29755900038597e-07
"chr11"	62453874	62457371	3498	"-"	221091	"LRRN4CL"	NA	0.023895385841666
"chr11"	62457734	62494857	37124	"-"	100534595	"HNRNPUL2-BSCL2"	NA	2.29012628410652e-05
"chr11"	62457734	62477091	19358	"-"	26580	"BSCL2"	FALSE	2.29012628410652e-05
"chr11"	62475066	62476678	1613	"+"	2785	"GNG3"	FALSE	2.29012628410652e-05
"chr11"	62480097	62494857	14761	"-"	221092	"HNRNPUL2"	NA	2.29012628410652e-05
"chr11"	62495584	62506108	10525	"+"	283237	"TTC9C"	TRUE	0.00185663809461493
"chr11"	62518435	62521656	3222	"-"	79842	"ZBTB3"	TRUE	0.023895385841666
"chr11"	62529011	62534187	5177	"+"	5436	"POLR2G"	TRUE	0.023895385841666
"chr11"	62538775	62554813	16039	"+"	10629	"TAF6L"	TRUE	0.023895385841666
"chr11"	62554874	62557872	2999	"+"	374395	"TMEM179B"	NA	9.54219285044384e-05
"chr11"	62557787	62559486	1700	"-"	79064	"TMEM223"	NA	9.54219285044384e-05
"chr11"	62559598	62572964	13367	"-"	10482	"NXF1"	NA	9.54219285044384e-05
"chr11"	62744069	62752495	8427	"-"	9356	"SLC22A6"	TRUE	0.000140015381303655
"chr11"	63228876	63258680	29805	"-"	117245	"HRASLS5"	FALSE	0.010792220113852
"chr11"	63320242	63330855	10614	"-"	54979	"HRASLS2"	FALSE	0.0467817777328344
"chr11"	63341944	63381941	39998	"-"	11145	"PLA2G16"	TRUE	0.00145259438591899
"chr11"	63396437	63439444	43008	"-"	25923	"ATL3"	NA	0.0037214552116731
"chr11"	63448922	63527363	78442	"+"	10313	"RTN3"	TRUE	0.0467817777328344
"chr11"	63527364	63536113	8750	"-"	65998	"C11orf95"	FALSE	0.000290195811185317
"chr11"	63580923	63595190	14268	"+"	144097	"C11orf84"	FALSE	0.00110467127140242
"chr11"	63678693	63684316	5624	"-"	283248	"RCOR2"	FALSE	0.00119618203232349
"chr11"	63706442	63724446	18005	"+"	79829	"NAA40"	FALSE	0.000628131681959608
"chr11"	63753325	63765892	12568	"+"	55611	"OTUB1"	FALSE	0.0294333275832327
"chr11"	63871362	63886645	15284	"+"	23769	"FLRT1"	FALSE	1.26036688400668e-05
"chr11"	63953587	63972020	18434	"+"	10963	"STIP1"	FALSE	0.0294333275832327
"chr11"	63974152	63991363	17212	"+"	83706	"FERMT3"	NA	9.54219285044386e-05
"chr11"	63991271	63993726	2456	"-"	83707	"TRPT1"	NA	6.56929599716273e-05
"chr11"	63993730	63997488	3759	"+"	84304	"NUDT22"	NA	6.56929599716273e-05
"chr11"	63997753	64001753	4001	"+"	3338	"DNAJC4"	NA	6.56929599716273e-05
"chr11"	64002056	64006736	4681	"+"	7423	"VEGFB"	NA	6.56929599716273e-05
"chr11"	64008413	64011607	3195	"+"	2286	"FKBP2"	FALSE	0.0037214552116731
"chr11"	64011951	64014413	2463	"-"	26472	"PPP1R14B"	FALSE	0.0037214552116731
"chr11"	64058793	64072239	13447	"+"	50801	"KCNK4"	TRUE	0.000361402876274473
"chr11"	64066818	64072239	5422	"+"	25858	"TEX40"	TRUE	0.000361402876274473
"chr11"	64073044	64084210	11167	"+"	2101	"ESRRA"	TRUE	0.000361402876274473
"chr11"	64107690	64125006	17317	"+"	283234	"CCDC88B"	NA	0.0170819648826612
"chr11"	64126625	64139687	13063	"+"	8986	"RPS6KA4"	FALSE	0.0112513606919155
"chr11"	64136074	64136175	102	"+"	100302280	"MIR1237"	FALSE	0.00142831809901501
"chr11"	64358282	64369825	11544	"+"	116085	"SLC22A12"	FALSE	0.0119883606583805
"chr11"	64373646	64490660	117015	"-"	9379	"NRXN2"	TRUE	0.0300982573229515
"chr11"	64556609	64570713	14105	"-"	5871	"MAP4K2"	FALSE	0.023895385841666
"chr11"	64570986	64578766	7781	"-"	4221	"MEN1"	FALSE	0.023895385841666
"chr11"	64620208	64647149	26942	"-"	10938	"EHD1"	TRUE	0.00472908706936853
"chr11"	64658609	64658718	110	"-"	406967	"MIR192"	FALSE	0.0467817777328344
"chr11"	64658827	64658911	85	"-"	406970	"MIR194-2"	FALSE	0.0467817777328344
"chr11"	64662004	64684722	22719	"-"	23130	"ATG2A"	FALSE	0.00107647789008721
"chr11"	64692143	64701950	9808	"+"	5526	"PPP2R5B"	FALSE	0.00984427141268073
"chr11"	64701943	64703360	1418	"-"	170589	"GPHA2"	NA	0.0037214552116731
"chr11"	64808376	64812300	3925	"+"	29901	"SAC3D1"	FALSE	0.023895385841666
"chr11"	64937707	64940688	2982	"+"	387778	"SPDYC"	NA	0.000204202926999499
"chr11"	64948686	64979477	30792	"+"	823	"CAPN1"	FALSE	0.00142831809901501
"chr11"	65082289	65089900	7612	"+"	10435	"CDC42EP2"	NA	0.023895385841666
"chr11"	65122282	65125082	2801	"+"	220359	"TIGD3"	FALSE	0.000354424305873628
"chr11"	65265233	65273939	8707	"+"	378938	"MALAT1"	FALSE	0.0294333275832327
"chr11"	65292548	65306182	13635	"+"	57410	"SCYL1"	FALSE	0.010792220113852
"chr11"	65360326	65363467	3142	"-"	10089	"KCNK7"	TRUE	0.0112513606919155
"chr11"	65365226	65381720	16495	"-"	4296	"MAP3K11"	NA	0.0112513606919155
"chr11"	65383783	65404910	21128	"+"	399909	"PCNXL3"	NA	0.0112513606919155
"chr11"	65403781	65403840	60	"+"	100616292	"MIR4690"	NA	9.79758525084533e-06
"chr11"	65405578	65418391	12814	"+"	6494	"SIPA1"	NA	9.79758525084533e-06
"chr11"	65416663	65416724	62	"+"	100616284	"MIR4489"	NA	9.79758525084533e-06
"chr11"	65421067	65430443	9377	"-"	5970	"RELA"	NA	0.010792220113852
"chr11"	65479473	65487077	7605	"+"	10524	"KAT5"	NA	0.0105626498248202
"chr11"	65485144	65488409	3266	"-"	84153	"RNASEH2C"	NA	0.0105626498248202
"chr11"	65541369	65548062	6694	"-"	91056	"AP5B1"	NA	0.0112513606919155
"chr11"	65554505	65564690	10186	"+"	5017	"OVOL1"	NA	0.0112513606919155
"chr11"	65622285	65626886	4602	"-"	1072	"CFL1"	FALSE	0.0112513606919155
"chr11"	65627872	65633914	6043	"+"	80198	"MUS81"	FALSE	0.0112513606919155
"chr11"	65633912	65640405	6494	"-"	30008	"EFEMP2"	FALSE	0.000361402876274473
"chr11"	65647284	65651212	3929	"+"	1521	"CTSW"	FALSE	0.000361402876274473
"chr11"	65651211	65656010	4800	"-"	9158	"FIBP"	FALSE	0.000361402876274473
"chr11"	65657875	65659106	1232	"+"	11007	"CCDC85B"	FALSE	0.000361402876274473
"chr11"	65684283	65686531	2249	"-"	83638	"C11orf68"	NA	0.000204202926999499
"chr11"	65686728	65689048	2321	"+"	10589	"DRAP1"	NA	0.000204202926999499
"chr11"	65713115	65727434	14320	"+"	254187	"TSGA10IP"	FALSE	0.0381768793022844
"chr11"	65764016	65769637	5622	"-"	84285	"EIF1AD"	FALSE	0.0119883606583805
"chr11"	65769550	65771617	2068	"+"	8815	"BANF1"	FALSE	0.0119883606583805
"chr11"	65779462	65780976	1515	"+"	1474	"CST6"	FALSE	0.0119883606583805
"chr11"	66024765	66035332	10568	"+"	64837	"KLC2"	TRUE	0.0336972642710903
"chr11"	66052051	66056638	4588	"-"	10897	"YIF1A"	FALSE	0.000140015381303655
"chr11"	66059373	66064135	4763	"+"	256472	"TMEM151A"	FALSE	0.000140015381303655
"chr11"	66081958	66084515	2558	"-"	57124	"CD248"	FALSE	0.00472908706936853
"chr11"	66099542	66104311	4770	"-"	9610	"RIN1"	FALSE	1.44399078708015e-06
"chr11"	66104804	66112582	7779	"-"	25855	"BRMS1"	FALSE	1.44399078708015e-06
"chr11"	66112843	66115161	2319	"-"	11041	"B3GNT1"	FALSE	1.44399078708015e-06
"chr11"	66129992	66139645	9654	"-"	3177	"SLC29A2"	NA	0.00510917561746985
"chr11"	66188475	66194177	5703	"+"	266743	"NPAS4"	TRUE	9.79758525084534e-06
"chr11"	66247484	66277130	29647	"+"	10072	"DPP3"	FALSE	0.0454385710370622
"chr11"	66276550	66301084	24535	"+"	582	"BBS1"	NA	0.023895385841666
"chr11"	66330935	66336047	5113	"-"	8722	"CTSF"	NA	3.86666249417985e-05
"chr11"	66406088	66435858	29771	"+"	5936	"RBM4"	FALSE	0.0142313007719014
"chr11"	66432470	66445275	12806	"-"	83759	"RBM4B"	NA	0.000361402876274473
"chr11"	66512207	66610987	98781	"+"	79703	"C11orf80"	FALSE	0.0467817777328344
"chr11"	66610883	66614003	3121	"+"	9986	"RCE1"	FALSE	0.0296770969354032
"chr11"	66615997	66725847	109851	"-"	5091	"PC"	FALSE	0.000290195811185317
"chr11"	66624876	66627946	3071	"+"	78999	"LRFN4"	FALSE	0.0296770969354032
"chr11"	66742754	66744479	1726	"+"	254439	"C11orf86"	FALSE	0.0282395620802674
"chr11"	66790190	66818334	28145	"+"	91683	"SYT12"	FALSE	4.77109642522193e-06
"chr11"	67033905	67054029	20125	"+"	156	"ADRBK1"	FALSE	0.0381768793022844
"chr11"	67070919	67080078	9160	"+"	54961	"SSH3"	FALSE	0.0282395620802674
"chr11"	67085310	67159158	73849	"+"	100130987	"LOC100130987"	FALSE	0.0282395620802674
"chr11"	67131639	67141648	10010	"-"	23529	"CLCF1"	FALSE	0.010792220113852
"chr11"	67159423	67165883	6461	"+"	5883	"RAD9A"	FALSE	0.010792220113852
"chr11"	67171384	67177561	6178	"+"	374403	"TBC1D10C"	FALSE	0.0127923941255179
"chr11"	67195935	67202879	6945	"+"	6199	"RPS6KB2"	FALSE	0.00345986281053023
"chr11"	67202981	67205153	2173	"-"	5790	"PTPRCAP"	FALSE	0.00345986281053023
"chr11"	67205518	67211292	5775	"-"	57175	"CORO1B"	FALSE	0.00345986281053023
"chr11"	67218772	67220200	1429	"-"	390212	"GPR152"	FALSE	0.0282395620802674
"chr11"	67219886	67229245	9360	"+"	57010	"CABP4"	FALSE	0.0282395620802674
"chr11"	67250505	67258579	8075	"+"	9049	"AIP"	FALSE	0.000354424305873628
"chr11"	67351066	67354124	3059	"+"	2950	"GSTP1"	TRUE	0.023895385841666
"chr11"	67374323	67380012	5690	"+"	4723	"NDUFV1"	FALSE	0.010792220113852
"chr11"	67380995	67383135	2141	"-"	390213	"DOC2GP"	FALSE	0.010792220113852
"chr11"	67395409	67397408	2000	"-"	254552	"NUDT8"	FALSE	0.0294333275832327
"chr11"	67398774	67407031	8258	"-"	347853	"TBX10"	NA	0.023895385841666
"chr11"	67410026	67418130	8105	"-"	91703	"ACY3"	NA	0.023895385841666
"chr11"	67429633	67448685	19053	"-"	222	"ALDH3B2"	FALSE	7.41564701520209e-05
"chr11"	67758575	67771593	13019	"-"	81622	"UNC93B1"	TRUE	0.0336972642710903
"chr11"	67776048	67796743	20696	"+"	221	"ALDH3B1"	TRUE	0.0336972642710903
"chr11"	67798084	67804114	6031	"+"	4728	"NDUFS8"	FALSE	0.0467817777328344
"chr11"	67806462	67818366	11905	"+"	10312	"TCIRG1"	FALSE	0.0105626498248202
"chr11"	67923507	67981068	57562	"-"	51111	"SUV420H1"	FALSE	0.0294333275832327
"chr11"	68474908	68518988	44081	"-"	9633	"MTL5"	NA	0.000204202926999499
"chr11"	69061622	69156450	94829	"+"	26579	"MYEOV"	TRUE	0.000354424305873628
"chr11"	69455873	69469242	13370	"+"	595	"CCND1"	FALSE	4.77109642522193e-06
"chr11"	69471368	69490165	18798	"-"	220064	"ORAOV1"	FALSE	0.00424040179323827
"chr11"	69513006	69519106	6101	"-"	9965	"FGF19"	TRUE	0.0045172988803166
"chr11"	69587797	69590171	2375	"-"	2249	"FGF4"	TRUE	0.0142313007719015
"chr11"	69924408	70035652	111245	"+"	55107	"ANO1"	NA	0.00510917561746985
"chr11"	70049269	70053508	4240	"+"	8772	"FADD"	FALSE	0.025166852057842
"chr11"	70116806	70230607	113802	"+"	8500	"PPFIA1"	TRUE	0.00418765949093764
"chr11"	70130061	70130176	116	"+"	100313770	"MIR548K"	FALSE	0.0294333275832327
"chr11"	70477199	70481595	4397	"+"	100874198	"SHANK2-AS1"	FALSE	0.000290195811185317
"chr11"	71145457	71159477	14021	"-"	1717	"DHCR7"	FALSE	0.025166852057842
"chr11"	71164217	71212581	48365	"+"	55191	"NADSYN1"	FALSE	0.025166852057842
"chr11"	71544246	71548608	4363	"+"	245911	"DEFB108B"	FALSE	0.00187842295860867
"chr11"	71576555	71639493	62939	"-"	100133315	"LOC100133315"	FALSE	0.0454385710370622
"chr11"	71639768	71708643	68876	"+"	55298	"RNF121"	FALSE	0.0454385710370622
"chr11"	71709958	71713965	4008	"+"	10068	"IL18BP"	TRUE	0.0204115684093437
"chr11"	71713911	71791573	77663	"-"	4926	"NUMA1"	FALSE	0.0282395620802674
"chr11"	71783274	71783348	75	"-"	100422953	"MIR3165"	FALSE	0.0282395620802674
"chr11"	71791377	71821828	30452	"+"	220074	"LRTOMT"	FALSE	0.0282395620802674
"chr11"	71935882	71950188	14307	"+"	3636	"INPPL1"	FALSE	0.0037214552116731
"chr11"	71950121	71955220	5100	"-"	401	"PHOX2A"	NA	1.26036688400668e-05
"chr11"	72396114	72504750	108637	"-"	116985	"ARAP1"	TRUE	0.00345986281053022
"chr11"	72465774	72504750	38977	"-"	10809	"STARD10"	TRUE	0.00345986281053022
"chr11"	72494575	72494637	63	"+"	100616410	"MIR4692"	TRUE	0.00345986281053022
"chr11"	72525451	72554717	29267	"+"	89849	"ATG16L2"	FALSE	0.000290195811185317
"chr11"	73019663	73080425	60763	"+"	9828	"ARHGEF17"	FALSE	8.29755900038597e-07
"chr11"	73357223	73373864	16642	"+"	58473	"PLEKHB1"	NA	0.00187842295860867
"chr11"	73583713	73587890	4178	"-"	51287	"COA4"	FALSE	0.0300982573229515
"chr11"	73587744	73638781	51038	"+"	80227	"PAAF1"	FALSE	0.0300982573229515
"chr11"	73661364	73681332	19969	"+"	374407	"DNAJB13"	TRUE	0.023895385841666
"chr11"	74041361	74109502	68142	"-"	283209	"PGM2L1"	FALSE	0.0294333275832327
"chr11"	74407474	74442186	34713	"-"	25884	"CHRDL2"	TRUE	0.0134711236756988
"chr11"	74431313	74431382	70	"-"	100616402	"MIR4696"	TRUE	0.0134711236756988
"chr11"	74699324	74718743	19420	"+"	10825	"NEU3"	TRUE	0.0366365204494527
"chr11"	74971166	75062875	91710	"-"	408	"ARRB1"	TRUE	0.0358963480136763
"chr11"	75133438	75141674	8237	"-"	283212	"KLHL35"	FALSE	0.00110467127140242
"chr11"	75297963	75379479	81517	"-"	4135	"MAP6"	FALSE	9.4290443186204e-06
"chr11"	75469500	75479692	10193	"-"	283214	"LOC283214"	TRUE	0.023895385841666
"chr11"	75479778	75512581	32804	"+"	84649	"DGAT2"	TRUE	0.023895385841666
"chr11"	75526212	75855282	329071	"+"	7405	"UVRAG"	TRUE	0.0300982573229515
"chr11"	75897370	75921803	24434	"-"	7481	"WNT11"	TRUE	0.00510917561746985
"chr11"	76368568	76381791	13224	"-"	2615	"LRRC32"	FALSE	0.0381768793022844
"chr11"	76813886	76814377	492	"+"	4975	"OMP"	FALSE	0.025166852057842
"chr11"	77300436	77321401	20966	"+"	282679	"AQP11"	FALSE	0.025166852057842
"chr11"	82443046	82444906	1861	"-"	220382	"FAM181B"	TRUE	0.00035806876620341
"chr11"	85368608	85376182	7575	"-"	58487	"CREBZF"	TRUE	0.0105626498248202
"chr11"	86085778	86134151	48374	"+"	60494	"CCDC81"	TRUE	1.19166956111387e-05
"chr11"	88026760	88070941	44182	"-"	1075	"CTSC"	TRUE	0.0204115684093437
"chr11"	88237744	88257222	19479	"+"	100873989	"GRM5-AS1"	TRUE	0.010792220113852
"chr11"	89443467	89451040	7574	"+"	390231	"TRIM77"	TRUE	0.00185663809461493
"chr11"	92880850	92931095	50246	"-"	120103	"SLC36A4"	TRUE	0.000361402876274473
"chr11"	94245695	94265289	19595	"+"	643037	"C11orf97"	TRUE	0.023895385841666
"chr11"	94277006	94354587	77582	"+"	143689	"PIWIL4"	FALSE	1.61209717721784e-06
"chr11"	94277017	94283064	6048	"+"	2526	"FUT4"	FALSE	1.61209717721784e-06
"chr11"	94758422	94760760	2339	"+"	390245	"KDM4E"	NA	0.023895385841666
"chr11"	100900355	101000544	100190	"-"	5241	"PGR"	TRUE	0.000204202926999498
"chr11"	100999808	101069639	69832	"+"	101054525	"LOC101054525"	TRUE	0.000204202926999498
"chr11"	101918169	101955291	37123	"+"	85016	"C11orf70"	TRUE	0.0119883606583805
